Date,Open,High,Low,Close,Volume
05-01-2024 09:00,43911.6,44332.4,43911.6,44147.8,21152.247
05-01-2024 10:00,44147.8,44160,43459,43628.2,15345.601
05-01-2024 11:00,43628.3,43912.9,43596,43769.9,11131.977
05-01-2024 12:00,43769.9,44119.1,43620.2,43877.7,14004.981
05-01-2024 13:00,43877.7,44089.4,43701.6,43978.6,16663.022
05-01-2024 14:00,43978.6,44060.9,43000,43489.6,31678.387
05-01-2024 15:00,43483.4,43800,43341,43495.2,20019.537
05-01-2024 16:00,43495.1,43593.4,43202,43220.8,15126.816
05-01-2024 17:00,43220.7,43619.9,43090,43603.5,18536.164
05-01-2024 18:00,43603.6,43699,43406.4,43604.4,7686.253
05-01-2024 19:00,43604.4,43825.2,43512.5,43599,9227.577
05-01-2024 20:00,43599,44500,43591.1,43951.6,25270.009
05-01-2024 21:00,43951.7,43969.7,43559,43936.2,12684.375
05-01-2024 22:00,43936.3,44040.2,43760,43964.2,5888.15
05-01-2024 23:00,43964.3,44336.7,43964.2,44145.4,14934.963
06-01-2024 00:00,44145.3,44214.6,43966,44066,6149.687
06-01-2024 01:00,44066,44095.5,43899.3,43961.5,5626.504
06-01-2024 02:00,43961.5,44009.9,43822,43900.1,5631.5
06-01-2024 03:00,43900.1,44016.8,43809.5,43925.8,4936.348
06-01-2024 04:00,43925.8,43972,43831,43851.1,2952.747
06-01-2024 05:00,43851.2,43870.6,43577.6,43695.9,9426.428
06-01-2024 06:00,43695.8,43699.4,43422.4,43455.4,11047.081
06-01-2024 07:00,43455.4,43667.7,43391.3,43645.3,8797.309
06-01-2024 08:00,43645.4,43749.7,43550,43696.1,5542.7
06-01-2024 09:00,43696.1,43765,43630.1,43653.6,4241.808
06-01-2024 10:00,43653.7,43777.5,43579.1,43694.6,5270.934
06-01-2024 11:00,43694.6,43707.7,43611.2,43669.2,3516.154
06-01-2024 12:00,43669.2,43748,43527.2,43607.4,4232.75
06-01-2024 13:00,43607.3,43744.3,43541,43701.2,4608.887
06-01-2024 14:00,43701.1,43925,43700.1,43824.4,8609.057
06-01-2024 15:00,43824.5,43898,43778.9,43863.6,4230.221
06-01-2024 16:00,43863.6,43973.1,43817.4,43865.4,4984.527
06-01-2024 17:00,43865.4,44010.7,43835,43962.1,5063.45
06-01-2024 18:00,43962,44149.9,43878.8,43992.7,8441.003
06-01-2024 19:00,43992.7,44015.1,43826.1,43903.6,4926.559
06-01-2024 20:00,43903.6,43960.7,43645,43816.4,7347.837
06-01-2024 21:00,43816.3,43930.4,43712.1,43881.3,4542.916
06-01-2024 22:00,43881.3,43920,43730.6,43865.8,3304.253
06-01-2024 23:00,43865.7,43980,43723,43956.7,5112.137
07-01-2024 00:00,43956.6,44267.9,43906.9,44119,10395.234
07-01-2024 01:00,44119.1,44159.1,43952.8,43961.6,5147.04
07-01-2024 02:00,43961.5,44088,43824.2,43927.6,6671.698
07-01-2024 03:00,43927.7,44029.6,43900.8,43937.2,3290.23
07-01-2024 04:00,43937.1,44032,43872.8,43994.8,3515.009
07-01-2024 05:00,43994.8,44068.2,43830,43880.4,4029.233
07-01-2024 06:00,43880.5,44087.3,43842.5,44015.4,5773.35
07-01-2024 07:00,44015.3,44099.6,43980,44071.5,3481.063
07-01-2024 08:00,44071.6,44161.5,43988.4,44009.9,5710.541
07-01-2024 09:00,44010,44059.7,43862.8,43923,6288.243
07-01-2024 10:00,43923,43991.2,43896.2,43951.4,3541.646
07-01-2024 11:00,43951.3,44120,43947,44054,5522.521
07-01-2024 12:00,44054,44138,43956,44080.9,4923.042
07-01-2024 13:00,44080.9,44461.8,44066.5,44406.2,17832.044
07-01-2024 14:00,44406.3,44486.9,44268.1,44405,10590.45
07-01-2024 15:00,44405,44431.2,43922.7,44035,15675.217
07-01-2024 16:00,44034.9,44180.5,43828.6,43910.7,11693.369
07-01-2024 17:00,43910.8,44097.9,43686.9,44056.3,11553.65
07-01-2024 18:00,44056.3,44171.7,44023.1,44088,4027.419
07-01-2024 19:00,44088.1,44262.3,44025.2,44238.8,4887.93
07-01-2024 20:00,44238.8,44262.9,44100,44108.2,3295.638
07-01-2024 21:00,44108.2,44238,44095.6,44218.8,3382.184
07-01-2024 22:00,44218.7,44218.8,43750.9,43851.3,11719.511
07-01-2024 23:00,43851.3,44014.7,43557.5,43916.9,17764.452
08-01-2024 00:00,43916.9,43975,43612,43621.8,11321.115
08-01-2024 01:00,43621.9,43796.2,43600,43699.3,6965.421
08-01-2024 02:00,43699.3,43793.7,43158.1,43354.8,18462.773
08-01-2024 03:00,43354.8,43550,43211,43501.9,12456.105
08-01-2024 04:00,43502,43603,43417.8,43584.7,6957.056
08-01-2024 05:00,43584.8,43640.8,43464.1,43630.5,6260.64
08-01-2024 06:00,43630.5,44431.1,43571.4,43900,28968.93
08-01-2024 07:00,43900,44072,43775,43970,10500.519
08-01-2024 08:00,43969.9,44065.5,43839.2,43857,5273.613
08-01-2024 09:00,43857,43915,43629.7,43716.3,6930.467
08-01-2024 10:00,43716.3,44133.8,43680,44081.6,10100.904
08-01-2024 11:00,44081.6,44748.5,43938.4,44637.2,26246.323
08-01-2024 12:00,44637.2,45180,44350,45102.9,59817.925
08-01-2024 13:00,45102.9,45173.9,44790.5,44915.9,20638.504
08-01-2024 14:00,44915.9,45099.2,44730,44787.5,13929.972
08-01-2024 15:00,44787.4,45440,44657,44969.6,30079.842
08-01-2024 16:00,44969.7,45170,44783.8,44939.2,13675.485
08-01-2024 17:00,44939.3,45669.9,44894.1,45643,28676.511
08-01-2024 18:00,45643.5,47155.2,45643.4,46970.2,85931.829
08-01-2024 19:00,46969.9,47312,46598.1,47006.7,40152.489
08-01-2024 20:00,47007.1,47183.1,46718.6,46796.1,17479.581
08-01-2024 21:00,46796.1,47240.3,46666.1,47087.2,16919.695
08-01-2024 22:00,47087.2,47143.1,46822.3,47011.2,9104.134
08-01-2024 23:00,47011.3,47125,46850,46972.7,8238.15
09-01-2024 00:00,46972.6,47173.5,46253.7,46682.4,29265.504
09-01-2024 01:00,46682.3,46797,46304.1,46574.9,16340.354
09-01-2024 02:00,46575,46795.6,46496,46787.5,7840.157
09-01-2024 03:00,46787.5,46980,46758,46932.8,8829.534
09-01-2024 04:00,46932.7,46950.3,46675,46806.4,7494.629
09-01-2024 05:00,46806.4,46860,46600.2,46721.4,6670.731
09-01-2024 06:00,46721.3,46850,46672.3,46794.5,5901.718
09-01-2024 07:00,46794.5,46949.9,46740.8,46841,5498.956
09-01-2024 08:00,46841,46891.3,46500.7,46552.2,9510.893
09-01-2024 09:00,46552.3,46694.1,46372,46497.8,12445.943
09-01-2024 10:00,46497.8,46692,46390,46449.9,8358.842
09-01-2024 11:00,46449.9,46650,46435,46624.4,7248.879
09-01-2024 12:00,46624.4,47080,45400,46175.5,42335.599
09-01-2024 13:00,46175.9,47100,46064.1,46835.4,38496.136
09-01-2024 14:00,46835.3,47019.9,46482.5,46559.9,20992.311
09-01-2024 15:00,46559.9,47025.6,46432,46868.8,25460.844
09-01-2024 16:00,46868.9,46977,46718.5,46901.2,12929.33
09-01-2024 17:00,46901.2,46922.2,46623,46718.8,10947.187
09-01-2024 18:00,46718.7,46732.8,46500,46643.6,10505.851
09-01-2024 19:00,46643.5,46895.9,46570.7,46873.5,7880.575
09-01-2024 20:00,46873.5,46937,46585.4,46636.1,8565.049
09-01-2024 21:00,46636.1,48100,44417.2,45450.2,165990.803
09-01-2024 22:00,45450.1,46272.7,45300,46250.7,32073.429
09-01-2024 23:00,46250.6,46258.4,45929.5,46114,11779.519
10-01-2024 00:00,46113.9,46252.5,45787.8,45863.9,15473.919
10-01-2024 01:00,45863.9,45980.5,45629.6,45944.4,9737.224
10-01-2024 02:00,45944.5,46104.8,45898.9,45990,5315.192
10-01-2024 03:00,45989.9,46228.4,45939.4,46133.6,6154.987
10-01-2024 04:00,46133.5,46200,45950,45970.4,6028.925
10-01-2024 05:00,45970.4,46036.6,45903,45988.4,4137.107
10-01-2024 06:00,45988.4,46076.9,45883,46013.9,3835.661
10-01-2024 07:00,46014,46032,45728.9,45766.4,7753.532
10-01-2024 08:00,45766.3,45876.7,45300,45328.2,16135.794
10-01-2024 09:00,45328.3,45702.1,45310.2,45666.9,14883.659
10-01-2024 10:00,45664.8,45740.1,45535,45538.9,5947.103
10-01-2024 11:00,45538.8,45672.5,44800,45530.2,17088.209
10-01-2024 12:00,45530.1,45680,44334.2,44679.2,55229.595
10-01-2024 13:00,44679.2,45415.8,44291.5,45120.3,38080.832
10-01-2024 14:00,45120.3,45424.7,44823.6,44890.3,23641.631
10-01-2024 15:00,44890.2,45663.3,44803.5,45569,32775.559
10-01-2024 16:00,45569.4,45745.9,45189.4,45317.9,23894.068
10-01-2024 17:00,45317.8,46449.9,45236.9,46409.9,36135.853
10-01-2024 18:00,46410,46678.6,45900,46544.2,39071.651
10-01-2024 19:00,46544.2,46768,46050.2,46498.9,30963.865
10-01-2024 20:00,46498.8,46518.1,44720,46126,115912.735
10-01-2024 21:00,46125.8,46300,45118,45960,61170.333
10-01-2024 22:00,45961.8,46965,45755,46903.3,39897.201
10-01-2024 23:00,46907.5,47699.3,46368,46662.9,59392.839
11-01-2024 00:00,46663,46729.8,46308,46676,16224.974
11-01-2024 01:00,46676.1,46758,46467.5,46506.7,8533.071
11-01-2024 02:00,46506.7,46635,46494.4,46567.4,4211.69
11-01-2024 03:00,46567.4,46599.7,46146.5,46502.4,11793.367
11-01-2024 04:00,46502.3,46511.4,46296.4,46404.9,5472.494
11-01-2024 05:00,46405,46427.8,45890.1,46073.9,12280.675
11-01-2024 06:00,46074,46098.4,45610.1,45899.8,16239.138
11-01-2024 07:00,45899.9,46168,45874.1,46096.1,8171.041
11-01-2024 08:00,46096.1,46320,46051.6,46272,6985.174
11-01-2024 09:00,46272,46354,46204.1,46212.8,5633.717
11-01-2024 10:00,46212.8,46875,46201.1,46870.4,17275.787
11-01-2024 11:00,46870.4,47171,46704.8,47068.5,20362.064
11-01-2024 12:00,47068.5,47468.8,46939.2,47451.1,21209.496
11-01-2024 13:00,47451,47451,46771,47329.5,31394.529
11-01-2024 14:00,47329.5,49027.5,47209.8,48577.9,125690.22
11-01-2024 15:00,48577.1,48671,46488.1,46813.4,100280.384
11-01-2024 16:00,46813.4,47065.8,45774,46038,75877.219
11-01-2024 17:00,46038,46587.6,45600,46517.3,33766.265
11-01-2024 18:00,46517.4,46663.1,46269,46617.8,15543.007
11-01-2024 19:00,46617.6,46744,46280,46698.4,10845.36
11-01-2024 20:00,46698.4,46973.8,46111.2,46233.9,27925.558
11-01-2024 21:00,46233.8,46454.4,46115.2,46156.5,10513.464
11-01-2024 22:00,46156.4,46443.3,46080.6,46408.8,5649.513
11-01-2024 23:00,46408.7,46494,46301.3,46337.8,4820.172
12-01-2024 00:00,46337.9,46536.2,46000,46298.9,13831.444
12-01-2024 01:00,46299,46343.7,45900.9,46144.8,10054.734
12-01-2024 02:00,46144.8,46266.4,46000,46152.2,6234.264
12-01-2024 03:00,46152.1,46193.2,45921.2,45997,7699.265
12-01-2024 04:00,45997.3,46118.8,45842.2,45960.4,7328.714
12-01-2024 05:00,45960.4,46224.9,45902.1,46200.9,6086.14
12-01-2024 06:00,46200.9,46380,46101.3,46107.1,7707.002
12-01-2024 07:00,46107,46150,45714.2,46002.6,14036.437
12-01-2024 08:00,46002.6,46004.7,45630,45862.3,10394.923
12-01-2024 09:00,45862.2,46089.8,45527.5,45938,18297.741
12-01-2024 10:00,45938.1,46150,45850.2,46067.6,8161.418
12-01-2024 11:00,46067.6,46280,45950.5,45958,11068.82
12-01-2024 12:00,45958,46120,45660,45879.8,12397.924
12-01-2024 13:00,45879.7,45958.3,45585,45788.4,13316.32
12-01-2024 14:00,45788.4,45929.6,45255.7,45462.9,35055.269
12-01-2024 15:00,45462.8,45483,44360.8,44495.1,61493.173
12-01-2024 16:00,44495.1,44719.7,43221.1,43661.2,98074.156
12-01-2024 17:00,43661.2,43839,43314.7,43836.4,38973.915
12-01-2024 18:00,43834.1,43962.7,43350.1,43510.1,24415.846
12-01-2024 19:00,43510,43750,43309.4,43497.5,17602.49
12-01-2024 20:00,43497.4,44000,43443.7,43686.8,22616.676
12-01-2024 21:00,43686.7,43885.2,43208.1,43466.2,18946.37
12-01-2024 22:00,43466,43479.8,41370,42517.9,90482.844
12-01-2024 23:00,42517.9,42970,42487.9,42788.9,21667.373
13-01-2024 00:00,42789,42997,42764.6,42803,10442.422
13-01-2024 01:00,42803.1,42900,42523,42688.1,13812.223
13-01-2024 02:00,42688.2,42865,42537.3,42544.5,7746.306
13-01-2024 03:00,42544.5,42697.5,42445.7,42625.6,7048.188
13-01-2024 04:00,42625.6,42871,42565.9,42851.7,6200.369
13-01-2024 05:00,42851.8,43150,42780.3,43111,10094.36
13-01-2024 06:00,43111,43184,42955.5,43159.6,9448.538
13-01-2024 07:00,43159.7,43265.1,43064,43102.1,8099.15
13-01-2024 08:00,43102.1,43255,43064,43171,5098.421
13-01-2024 09:00,43170.9,43197.6,42830.6,42927.4,8981.976
13-01-2024 10:00,42927.4,42933.1,42631.1,42710.3,14101.744
13-01-2024 11:00,42710.4,42814.1,42513,42631.9,14715.457
13-01-2024 12:00,42631.8,42773.4,42509.8,42697.2,9836.669
13-01-2024 13:00,42697.3,42801.1,42610.2,42744.2,7545.146
13-01-2024 14:00,42744.2,42980,42650,42865.4,13078.254
13-01-2024 15:00,42865.2,43273.4,42861.5,43159.7,14255.697
13-01-2024 16:00,43159.9,43193.9,42754.7,42899.1,14587.244
13-01-2024 17:00,42899.2,42999.9,42761.4,42899.2,6183.677
13-01-2024 18:00,42899.1,42908.2,42711.5,42807.9,4994.847
13-01-2024 19:00,42808,42999.9,42784.2,42791.1,5442.188
13-01-2024 20:00,42791.1,42928.6,42703.2,42870.5,4762.714
13-01-2024 21:00,42870.5,42984.1,42820.8,42969.4,3388.362
13-01-2024 22:00,42969.4,43067.7,42886.9,42993.9,3884.076
13-01-2024 23:00,42993.9,42998.1,42799.1,42846.4,3989.298
14-01-2024 00:00,42846.4,42896.9,42666.6,42691.2,6703.889
14-01-2024 01:00,42691.2,42843.1,42680,42771.9,3428.661
14-01-2024 02:00,42771.8,42835,42662,42782.9,3541.307
14-01-2024 03:00,42782.9,42812.5,42651,42691.2,4111.186
14-01-2024 04:00,42691.1,42714.2,42553,42588.1,5118.999
14-01-2024 05:00,42588.1,42814.4,42584.7,42757.5,3801.683
14-01-2024 06:00,42757.5,43000,42755.1,42996.6,4623.09
14-01-2024 07:00,42996.6,43064.4,42888,43012.8,6650.492
14-01-2024 08:00,43012.8,43033.7,42891.4,42999,3431.527
14-01-2024 09:00,42999.1,43096.1,42824.2,43065.8,5004.5
14-01-2024 10:00,43065.8,43077.4,42866.9,42894.9,4196.187
14-01-2024 11:00,42895,42947.5,42759.2,42836.8,5849.344
14-01-2024 12:00,42836.7,42858.4,42710.3,42760.3,4906.068
14-01-2024 13:00,42760.3,42930.1,42737.9,42894.3,3532.491
14-01-2024 14:00,42894.3,43014.3,42789,42822.9,6168.544
14-01-2024 15:00,42822.8,42967,42810,42908.4,3829.701
14-01-2024 16:00,42908.4,42975,42860,42933,4516.209
14-01-2024 17:00,42933.1,43019.1,42880.2,42979.7,5847.364
14-01-2024 18:00,42979.8,43017.6,42829.6,42900.6,3867.533
14-01-2024 19:00,42900.5,42935.7,42633.2,42665.8,8856.555
14-01-2024 20:00,42665.8,42755,42000,42514.7,21985.038
14-01-2024 21:00,42514.7,42605.2,41960,42558,21095.454
14-01-2024 22:00,42558,42665.7,42069.7,42279.9,13325.956
14-01-2024 23:00,42279.9,42328,41713.5,41734.9,26705.19
15-01-2024 00:00,41734.9,42371.5,41720,42287.2,15812.41
15-01-2024 01:00,42287.1,42411.7,42178.6,42280.9,6897.811
15-01-2024 02:00,42280.9,42424.1,42202.4,42408.5,4671.291
15-01-2024 03:00,42408.5,42650,42389,42571.8,9017.405
15-01-2024 04:00,42572.8,42637.7,42501.6,42598,5251.242
15-01-2024 05:00,42598.1,42829.8,42569.8,42746.3,8946.633
15-01-2024 06:00,42746.3,42799.2,42610,42653.1,4857.33
15-01-2024 07:00,42653,42780,42520.6,42713.1,6740.168
15-01-2024 08:00,42713.1,42784.3,42643.2,42683.5,5327.416
15-01-2024 09:00,42683.5,42771.3,42595.5,42759.8,4993.596
15-01-2024 10:00,42759.9,42771.9,42535.8,42568.1,5567.973
15-01-2024 11:00,42568.1,42710,42541.5,42699.9,5308.192
15-01-2024 12:00,42700,42723.9,42573.6,42670.2,5399.113
15-01-2024 13:00,42670.1,42969,42621.3,42856.8,10840.377
15-01-2024 14:00,42856.9,42874.3,42166.8,42204.1,27389.697
15-01-2024 15:00,42204.2,42482.1,42156,42278.7,13534.282
15-01-2024 16:00,42278.7,42560.6,42249.1,42525,7915.149
15-01-2024 17:00,42525,42786.7,42522.1,42704.4,9974.454
15-01-2024 18:00,42704.4,43376,42704.3,43015.5,35715.359
15-01-2024 19:00,43015.6,43137.1,42820.1,42989.6,11708.172
15-01-2024 20:00,42989.6,43114.7,42849,42961.3,6513.139
15-01-2024 21:00,42961.3,42965,42706.4,42717.7,5726.152
15-01-2024 22:00,42717.7,42831.4,42341.3,42634.5,14768.874
15-01-2024 23:00,42634.4,42647.9,42477,42515,7182.906
16-01-2024 00:00,42515,42679,42466.1,42604.7,4807.989
16-01-2024 01:00,42604.6,42733.7,42556.6,42591.7,4728.842
16-01-2024 02:00,42591.7,42732.8,42552,42702.1,5519.024
16-01-2024 03:00,42702.1,42942,42695.7,42919.5,7032.131
16-01-2024 04:00,42919.3,42945,42759.9,42805.2,5516.792
16-01-2024 05:00,42805.2,42932.5,42759,42765.3,4148.775
16-01-2024 06:00,42765.4,42779.1,42648.3,42744.4,5399.943
16-01-2024 07:00,42744.5,42788.1,42600.5,42788.1,4965.136
16-01-2024 08:00,42788.5,43029.7,42718.8,43021.5,8975.581
16-01-2024 09:00,43021.5,43164.9,42899.6,42937,12361.569
16-01-2024 10:00,42937.1,42969.1,42850.1,42870,4996.402
16-01-2024 11:00,42870,42944,42753.6,42894.9,5799.531
16-01-2024 12:00,42894.6,43170,42854.7,43160.1,10657.016
16-01-2024 13:00,43160.1,43181.7,42705.6,42805.7,13452.139
16-01-2024 14:00,42805.6,42954.9,42050,42700.1,55063.011
16-01-2024 15:00,42700.1,43333,42545.6,43251.7,42560.654
16-01-2024 16:00,43251,43450,43003.2,43249.8,24381.082
16-01-2024 17:00,43249.8,43249.8,43027.6,43051.4,8896.75
16-01-2024 18:00,43051.4,43159.9,42825.5,43008.8,10532.47
16-01-2024 19:00,43008.8,43182.3,42940.8,43164.8,6539.237
16-01-2024 20:00,43164.8,43376.2,43061.7,43195.9,13191.003
16-01-2024 21:00,43195.9,43589,43181.6,43427.5,14845.85
16-01-2024 22:00,43427.4,43499.2,43200,43208.6,6772.759
16-01-2024 23:00,43208.6,43285,43105.2,43133,6063.547
17-01-2024 00:00,43133,43174,43044.3,43089.4,4724.355
17-01-2024 01:00,43089.5,43198,42953,42965.4,6154.108
17-01-2024 02:00,42965.4,43062.6,42910.5,42995.1,4909.457
17-01-2024 03:00,42995.2,43029.8,42838.8,42842.1,4813.284
17-01-2024 04:00,42842,42920.1,42770.9,42848.3,6443.281
17-01-2024 05:00,42848.2,42933,42754.5,42778.5,4240.183
17-01-2024 06:00,42778.6,42875.3,42760,42801.5,3740.64
17-01-2024 07:00,42801.5,42849.1,42616,42654,10124.856
17-01-2024 08:00,42654,42750,42555.8,42725.6,7421.221
17-01-2024 09:00,42725.5,42830,42666.4,42677,5570.268
17-01-2024 10:00,42676.9,42855.8,42614.4,42854,6951.373
17-01-2024 11:00,42854,42854,42670,42681,5188.435
17-01-2024 12:00,42681,42795,42355.5,42785.2,15118.043
17-01-2024 13:00,42785.2,42786.6,42500,42610.4,8473.725
17-01-2024 14:00,42610.4,42934.9,42360,42576.2,28182.67
17-01-2024 15:00,42576.1,42774.2,42457.5,42478.3,17076.067
17-01-2024 16:00,42478.2,42565.4,42263.1,42358.5,14317.307
17-01-2024 17:00,42358.5,42472.3,42200,42375.4,9867.665
17-01-2024 18:00,42375.5,42622,42272.5,42616,9442.58
17-01-2024 19:00,42616.1,42757.6,42555.9,42617.5,7244.545
17-01-2024 20:00,42617.6,42869.3,42560,42722,12998.782
17-01-2024 21:00,42722.1,42825.5,42606,42685.7,5518.498
17-01-2024 22:00,42685.7,42740.4,42444,42727,5410.299
17-01-2024 23:00,42727.1,42794.3,42622.4,42783.4,5464.439
18-01-2024 00:00,42783.3,42797,42621.8,42671.1,4265.287
18-01-2024 01:00,42671.1,42723.8,42515,42595.2,4987.178
18-01-2024 02:00,42595.2,42731,42587.7,42657.3,3244.51
18-01-2024 03:00,42657.4,42682,42549.9,42594,2834.982
18-01-2024 04:00,42594,42698.5,42590,42672.8,2396.913
18-01-2024 05:00,42672.8,42798.8,42640,42777,4328.891
18-01-2024 06:00,42777.1,42883.2,42760,42808.9,6363.919
18-01-2024 07:00,42809,42930.1,42804.4,42918.3,6595.933
18-01-2024 08:00,42918.3,42932.3,42723.2,42749.5,5434.521
18-01-2024 09:00,42749.6,42877,42709.4,42746.4,6286.452
18-01-2024 10:00,42746.4,42789.6,42401.1,42450.3,12705.875
18-01-2024 11:00,42450.3,42550,42382.5,42540,9377.826
18-01-2024 12:00,42540.1,42550.8,42351,42440.2,8369.719
18-01-2024 13:00,42440.2,42680.7,42367.4,42511.2,11168.679
18-01-2024 14:00,42511.1,42748.2,42430,42742.6,11201.82
18-01-2024 15:00,42742.6,42821.4,42607.8,42618.9,11181.264
18-01-2024 16:00,42619,42619,41720,41953.9,45356.294
18-01-2024 17:00,41953.9,42191.9,41457.7,41813.9,37052.287
18-01-2024 18:00,41813.9,41922.5,41335,41516.7,28973.926
18-01-2024 19:00,41516.7,41602.2,40805.2,41014.2,39928.423
18-01-2024 20:00,41014.2,41314.2,40673.6,40847.4,38539.724
18-01-2024 21:00,40847.3,41265,40754,41120.7,20150.228
18-01-2024 22:00,41120.7,41366.4,41068,41346.3,9143.79
18-01-2024 23:00,41346.4,41356,41195.1,41323.1,5192.315
19-01-2024 00:00,41323.2,41372,41087.2,41287,8643.478
19-01-2024 01:00,41287.1,41332.9,41120,41266.4,6070.568
19-01-2024 02:00,41266.4,41306.4,41077.7,41112.4,5635.331
19-01-2024 03:00,41112.5,41143.5,40739.6,41049.8,15945.844
19-01-2024 04:00,41049.8,41220,41031.3,41099.5,6299.93
19-01-2024 05:00,41099.5,41236.2,41051.8,41207.1,4225.686
19-01-2024 06:00,41207.1,41514.2,41185.5,41462.5,10380.207
19-01-2024 07:00,41462.6,41578.3,41259,41282,10947.375
19-01-2024 08:00,41281.9,41383.8,41132.5,41285.4,7780.007
19-01-2024 09:00,41285.4,41471.9,41241.9,41396.5,8046.09
19-01-2024 10:00,41396.6,41495.2,41333.7,41483,6288.609
19-01-2024 11:00,41483.1,41518.4,41366.6,41471.7,5820.501
19-01-2024 12:00,41471.7,41493,41266.6,41345.4,7193.666
19-01-2024 13:00,41345.5,41431.8,41267,41397.2,6102.277
19-01-2024 14:00,41397.3,41457.5,40848,40973.4,26585.618
19-01-2024 15:00,40973.5,41175.2,40718.5,40897,27868.609
19-01-2024 16:00,40897.1,40960,40312,40408.6,45003.985
19-01-2024 17:00,40408.6,41281,40300,41239.1,39646.133
19-01-2024 18:00,41239.2,42000,41011.1,41810.6,38671.155
19-01-2024 19:00,41810.6,41918,41584.6,41818.5,15095.606
19-01-2024 20:00,41818.6,42197,41530.1,41635.6,23665.952
19-01-2024 21:00,41635.5,41790,41562.4,41635.1,10002.26
19-01-2024 22:00,41635.1,41748.3,41535.5,41691.1,5077.777
19-01-2024 23:00,41691.2,41728.3,41616.6,41662.2,4945.066
20-01-2024 00:00,41662.1,41687.1,41458.5,41490.9,7582.73
20-01-2024 01:00,41490.9,41712,41490.9,41664.9,4839.318
20-01-2024 02:00,41664.8,41670,41536.1,41627.5,2864.287
20-01-2024 03:00,41627.5,41658.6,41525.8,41638,2869.516
20-01-2024 04:00,41638.1,41660,41571.3,41607.2,2713.04
20-01-2024 05:00,41607.1,41649.9,41566.3,41630,2483.055
20-01-2024 06:00,41630,41699,41618.2,41669,3054.153
20-01-2024 07:00,41668.9,41781.4,41640,41652.4,4664.85
20-01-2024 08:00,41652.4,41672.7,41518.2,41590.1,6898.955
20-01-2024 09:00,41590.2,41642.1,41453.6,41519.1,5854.262
20-01-2024 10:00,41518.9,41624.2,41487.9,41542.5,4362.726
20-01-2024 11:00,41542.4,41624.6,41475,41583.6,3896.644
20-01-2024 12:00,41583.5,41706.5,41534.2,41620,4930.928
20-01-2024 13:00,41619.9,41686.7,41580.8,41633.6,3450.274
20-01-2024 14:00,41633.6,41649.9,41480.1,41542.6,4289.504
20-01-2024 15:00,41542.8,41688,41480,41570.3,5608.654
20-01-2024 16:00,41570.2,41650,41537,41566.8,3225.346
20-01-2024 17:00,41566.8,41628.3,41540,41586.6,2180.69
20-01-2024 18:00,41586.6,41631,41522,41607.9,2670.119
20-01-2024 19:00,41607.8,41685,41600.6,41638.4,2540.597
20-01-2024 20:00,41638.4,41844.4,41615,41748.8,5474.026
20-01-2024 21:00,41748.7,41883.5,41723.5,41732.3,4128.127
20-01-2024 22:00,41732.3,41819.6,41673,41779.8,2681.402
20-01-2024 23:00,41779.7,41812.8,41620.8,41691.8,2602.859
21-01-2024 00:00,41691.8,41727.4,41624.6,41644.7,2220.866
21-01-2024 01:00,41644.6,41725,41627.5,41662.9,1808.753
21-01-2024 02:00,41662.8,41716.6,41653.3,41703.9,1539.406
21-01-2024 03:00,41704,41735,41659.3,41677.4,2111.787
21-01-2024 04:00,41677.4,41686.4,41645,41674.8,1183.312
21-01-2024 05:00,41674.8,41699.9,41626.6,41630.3,1372.122
21-01-2024 06:00,41630.4,41661.7,41544,41604,2462.633
21-01-2024 07:00,41603.9,41669.4,41584.4,41648.6,1726.346
21-01-2024 08:00,41648.5,41715.8,41648.5,41663.3,2238.083
21-01-2024 09:00,41663.3,41749.3,41662.9,41746.3,2236.487
21-01-2024 10:00,41746.2,41826.5,41703.3,41788.5,4780.995
21-01-2024 11:00,41788.6,41798.4,41681.1,41720.9,2039.396
21-01-2024 12:00,41720.8,41825.1,41697.1,41736.3,2446.487
21-01-2024 13:00,41736.2,41866.8,41736.2,41853.6,4237.836
21-01-2024 14:00,41853.6,41880.9,41750.1,41778.1,3796.124
21-01-2024 15:00,41778,41862.3,41600,41652.8,6896.609
21-01-2024 16:00,41652.7,41672.5,41516,41601.5,5300.591
21-01-2024 17:00,41601.5,41697,41591.7,41675.5,2691.701
21-01-2024 18:00,41675.6,41733,41621.2,41680.1,2288.286
21-01-2024 19:00,41680.2,41721.2,41630.6,41721.2,1345.919
21-01-2024 20:00,41721.2,41766.8,41618,41644.9,2759.407
21-01-2024 21:00,41644.9,41820,41613.1,41781.8,2571.717
21-01-2024 22:00,41781.8,41787.4,41620.7,41636.7,1829.808
21-01-2024 23:00,41636.8,41679,41500,41580,5150.881
22-01-2024 00:00,41579.9,41688.5,41460,41652.7,8407.221
22-01-2024 01:00,41652.7,41692.3,41262.2,41363.9,16037.9
22-01-2024 02:00,41363.9,41430.4,41258,41317.2,5593.539
22-01-2024 03:00,41317.2,41345.9,41050.5,41199.6,10930.402
22-01-2024 04:00,41199.5,41221.9,40755.5,40776.7,16886.142
22-01-2024 05:00,40776.8,41153.7,40666,41133.6,16571.74
22-01-2024 06:00,41133.6,41334.9,41002,41201.3,10932.641
22-01-2024 07:00,41201.4,41210.3,40971.3,41042.6,6855.448
22-01-2024 08:00,41042.7,41044.6,40755.8,40957.3,15427.238
